#
# 1/r [10^-10 cm^-1] [cm/s] 

0.9805523258682061, 5.815338197456042
0.9673596821739163, 42.97189427206941
0.9518567750637824, 306.1057672496732
0.9316622163304638, 2796.354749034847
0.9070111711814244, 11294.19247510755
0.8813450683051219, 23750.787876971637
0.8557447556433933, 37077.755401982125
0.8301773380889514, 49871.810915673406
0.8046135755464305, 65979.4439966047
0.7790680880635135, 80356.53730504373
0.7535226005805964, 97866.43682522044
0.7279807681096, 117235.2324893983
0.7024425906505244, 138132.00998470257
0.6769044131914488, 162753.5662893777
0.6513717182502543, 187061.49928489793
0.6258554708627034, 199568.25160446536
0.6003136383917071, 239064.90450996987
0.5748101835458789, 240693.41081681856
0.5492701785808429, 285952.8824456439
0.5237630687230939, 292705.6092184758
0.4982596138772656, 294699.51514807885
0.4727561590314374, 296707.003532991
0.44725270418560914, 298728.16689668124
0.42174924933978086, 300763.09839288687
0.3962457944939526, 302811.8918099053
0.3707423396481243, 304874.6415749207
0.3463981327498338, 306856.7365195814
