  
  
#r(i) [cm] v(i) [cm/s]
  
1.0000000000E+0010  -2.8926156823E-0002
1.0000906805E+0010  -5.8346310285E-0002
1.0001815529E+0010  -8.7611956539E-0002
1.0002726187E+0010  -1.1681673993E-0001
1.0003638791E+0010  -1.4604431065E-0001
1.0004553359E+0010  -1.7507641310E-0001
1.0005469904E+0010  -2.0399626678E-0001
1.0006388443E+0010  -2.3273340505E-0001
1.0007308989E+0010  -2.6114184066E-0001
1.0008231559E+0010  -2.8920869768E-0001
1.0009156169E+0010  -3.1663837217E-0001
1.0010082836E+0010  -3.4354314480E-0001
1.0011011575E+0010  -3.7007162541E-0001
1.0011942405E+0010  -3.9570753947E-0001
1.0012875342E+0010  -4.2042015786E-0001
1.0013810404E+0010  -4.4400766348E-0001
1.0014747608E+0010  -4.6623048250E-0001
1.0015686973E+0010  -4.8738254575E-0001
1.0016628518E+0010  -5.0707817134E-0001
1.0017572260E+0010  -5.2576366881E-0001
1.0018518221E+0010  -5.4305405609E-0001
1.0019466419E+0010  -5.5885151992E-0001
1.0020416874E+0010  -5.7370210864E-0001
1.0021369608E+0010  -5.8701797083E-0001
1.0022324642E+0010  -5.9888612878E-0001
1.0023281994E+0010  -6.0863624206E-0001
1.0024241689E+0010  -6.1648175904E-0001
1.0025203748E+0010  -6.2231726148E-0001
1.0026168193E+0010  -6.2631646119E-0001
1.0027135047E+0010  -6.2808039229E-0001
1.0028104335E+0010  -4.6669424555E-0001
1.0029076079E+0010  -2.0973657461E-0001
1.0030050308E+0010  -3.6925239726E-0002
1.0031027043E+0010  -3.6880900938E-0002
1.0032006312E+0010  6.4515461088E-0002
1.0032988139E+0010  2.4109558520E-0001
1.0033972551E+0010  3.9719277017E-0001
1.0034959576E+0010  6.3973291110E-0001
1.0035949241E+0010  8.9264951791E-0001
1.0036941575E+0010  9.5671073937E-0001
1.0037936606E+0010  1.0733765936E+0000
1.0038934363E+0010  1.2981510349E+0000
1.0039934877E+0010  1.4593740282E+0000
1.0040938177E+0010  1.7717358021E+0000
1.0041944295E+0010  2.1704446180E+0000
1.0042953264E+0010  2.4311712671E+0000
1.0043965115E+0010  2.6315654511E+0000
1.0044979882E+0010  2.8567813042E+0000
1.0045997598E+0010  3.0481315673E+0000
1.0047018298E+0010  3.3708790265E+0000
1.0048042018E+0010  3.6646963005E+0000
1.0049068792E+0010  4.0104879255E+0000
1.0050098657E+0010  4.3506031257E+0000
1.0051131653E+0010  4.7183239460E+0000
1.0052167818E+0010  4.9456055570E+0000
1.0053207188E+0010  5.1900394106E+0000
1.0054249804E+0010  5.6012845957E+0000
1.0055295708E+0010  6.0446443846E+0000
1.0056344941E+0010  6.5650521534E+0000
1.0057397545E+0010  7.0135237852E+0000
1.0058453564E+0010  7.4291432511E+0000
1.0059513041E+0010  7.7406255901E+0000
1.0060576022E+0010  7.9970565697E+0000
1.0061642552E+0010  8.2653816118E+0000
1.0062712679E+0010  8.6320800097E+0000
1.0063786450E+0010  9.0490524091E+0000
1.0064863914E+0010  9.4260054616E+0000
1.0065945123E+0010  9.7426041634E+0000
1.0067030126E+0010  9.9690867169E+0000
1.0068118974E+0010  1.0117585255E+0001
1.0069211722E+0010  1.0297755556E+0001
1.0070308424E+0010  1.0514759311E+0001
1.0071409134E+0010  1.0859139279E+0001
1.0072513909E+0010  1.1172068810E+0001
1.0073622809E+0010  1.1467080255E+0001
1.0074735890E+0010  1.1688151250E+0001
1.0075853215E+0010  1.1876288861E+0001
1.0076974843E+0010  1.1994709231E+0001
1.0078100838E+0010  1.2232697104E+0001
1.0079231265E+0010  1.2530935112E+0001
1.0080366188E+0010  1.2963604172E+0001
1.0081505676E+0010  1.3310889607E+0001
1.0082649797E+0010  1.3589869355E+0001
1.0083798620E+0010  1.3820400348E+0001
1.0084952218E+0010  1.4011755576E+0001
1.0086110663E+0010  1.4286159013E+0001
1.0087274031E+0010  1.4528673087E+0001
1.0088442397E+0010  1.4881373009E+0001
1.0089615839E+0010  1.5253958108E+0001
1.0090794436E+0010  1.5616634311E+0001
1.0091978272E+0010  1.5928205426E+0001
1.0093167428E+0010  1.6109954625E+0001
1.0094361987E+0010  1.6345929307E+0001
1.0095562039E+0010  1.6628368917E+0001
1.0096767671E+0010  1.6915130688E+0001
1.0097978974E+0010  1.7323589682E+0001
1.0099196040E+0010  1.7766930097E+0001
1.0100418965E+0010  1.8135357737E+0001
1.0101647847E+0010  1.8554247384E+0001
1.0102882784E+0010  1.8877661626E+0001
1.0104123876E+0010  1.9238716431E+0001
1.0105371228E+0010  1.9704230566E+0001
1.0106624945E+0010  2.0209077228E+0001
1.0107885135E+0010  2.0927522279E+0001
1.0109151912E+0010  2.1620414664E+0001
1.0110425385E+0010  2.2113899496E+0001
1.0111705673E+0010  2.2705075720E+0001
1.0112992894E+0010  2.3370259726E+0001
1.0114287167E+0010  2.3824262879E+0001
1.0115588617E+0010  2.4376610349E+0001
1.0116897371E+0010  2.5275216867E+0001
1.0118213560E+0010  2.6241242021E+0001
1.0119537315E+0010  2.7295925357E+0001
1.0120868774E+0010  2.8347467436E+0001
1.0122208075E+0010  2.9394981393E+0001
1.0123555361E+0010  3.0548174641E+0001
1.0124910776E+0010  3.1788458488E+0001
1.0126274471E+0010  3.3020437855E+0001
1.0127646598E+0010  3.4290556963E+0001
1.0129027316E+0010  3.5598383159E+0001
1.0130416785E+0010  3.7078730137E+0001
1.0131815169E+0010  3.8792080277E+0001
1.0133222632E+0010  4.0793906123E+0001
1.0134639348E+0010  4.3027491151E+0001
1.0136065488E+0010  4.5606582509E+0001
1.0137501233E+0010  4.8670270261E+0001
1.0138946766E+0010  5.1965611122E+0001
1.0140402278E+0010  5.5455254339E+0001
1.0141867962E+0010  5.9046816461E+0001
1.0143344017E+0010  6.2583025678E+0001
1.0144830649E+0010  6.6166234279E+0001
1.0146328064E+0010  7.0126904490E+0001
1.0147836478E+0010  7.4514991801E+0001
1.0149356111E+0010  7.9297214174E+0001
1.0150887189E+0010  8.4457420568E+0001
1.0152429944E+0010  8.9696392647E+0001
1.0153984612E+0010  9.4745352906E+0001
1.0155551435E+0010  9.9519454733E+0001
1.0157130667E+0010  1.0413430742E+0002
1.0158722562E+0010  1.0906363134E+0002
1.0160327383E+0010  1.1430810649E+0002
1.0161945400E+0010  1.1968137711E+0002
1.0163576891E+0010  1.2516591120E+0002
1.0165222141E+0010  1.3056745799E+0002
1.0166881442E+0010  1.3574474234E+0002
1.0168555093E+0010  1.4098321654E+0002
1.0170243407E+0010  1.4645576107E+0002
1.0171946699E+0010  1.5258923913E+0002
1.0173665292E+0010  1.5920210514E+0002
1.0175399521E+0010  1.6556972745E+0002
1.0177149730E+0010  1.7165750989E+0002
1.0178916276E+0010  1.7777429311E+0002
1.0180699521E+0010  1.8378749172E+0002
1.0182499839E+0010  1.9008201454E+0002
1.0184317611E+0010  1.9617698548E+0002
1.0186153232E+0010  2.0179004995E+0002
1.0188007107E+0010  2.0756880438E+0002
1.0189879659E+0010  2.1334280788E+0002
1.0191771318E+0010  2.1928137550E+0002
1.0193682527E+0010  2.2556025274E+0002
1.0195613744E+0010  2.3164161711E+0002
1.0197565438E+0010  2.3784954183E+0002
1.0199538095E+0010  2.4395800816E+0002
1.0201532216E+0010  2.4987269388E+0002
1.0203548317E+0010  2.5601414427E+0002
1.0205586929E+0010  2.6187703481E+0002
1.0207648605E+0010  2.6739843233E+0002
1.0209733906E+0010  2.7270158860E+0002
1.0211843418E+0010  2.7724358681E+0002
1.0213977738E+0010  2.8167648968E+0002
1.0216137486E+0010  2.8602189742E+0002
1.0218323304E+0010  2.9035769849E+0002
1.0220535854E+0010  2.9493721156E+0002
1.0222775825E+0010  2.9931046232E+0002
1.0225043924E+0010  3.0352080718E+0002
1.0227340881E+0010  3.0765739858E+0002
1.0229667454E+0010  3.1178153417E+0002
